approval_action,canonical_url,local_key,local_url,filename,wp_upload_month,attachment_ids,usage_types,usage_count,raw_variant_count,sample_usage_json,safety_note
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/11/ASK4767-websize-1.jpg,wordpress-migration/2022/11/ASK4767-websize-1.jpg,/media/wordpress-migration/2022/11/ASK4767-websize-1.jpg,ASK4767-websize-1.jpg,2022/11,,portfolio_embedded_media_url,8,8,"[{""type"": ""portfolio_embedded_media_url"", ""postType"": ""portfolio"", ""wpPostId"": 10244, ""slug"": ""project-3-2"", ""title"": ""Private Villa 3""}, {""type"": ""portfolio_embedded_media_url"", ""postType"": ""portfolio"", ""wpPostId"": 10244, ""slug"": ""project-3-2"", ""title"": ""Private Villa 3""}, {""type"": ""portfolio_embedded_media_url"", ""postType"": ""portfolio"", ""wpPostId"": 10244, ""slug"": ""project-3-2"", ""title"": ""Private Villa 3""}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2022/11/ASK4771-websize-1.jpg,wordpress-migration/2022/11/ASK4771-websize-1.jpg,/media/wordpress-migration/2022/11/ASK4771-websize-1.jpg,ASK4771-websize-1.jpg,2022/11,,portfolio_embedded_media_url,8,8,"[{""type"": ""portfolio_embedded_media_url"", ""postType"": ""portfolio"", ""wpPostId"": 10244, ""slug"": ""project-3-2"", ""title"": ""Private Villa 3""}, {""type"": ""portfolio_embedded_media_url"", ""postType"": ""portfolio"", ""wpPostId"": 10244, ""slug"": ""project-3-2"", ""title"": ""Private Villa 3""}, {""type"": ""portfolio_embedded_media_url"", ""postType"": ""portfolio"", ""wpPostId"": 10244, ""slug"": ""project-3-2"", ""title"": ""Private Villa 3""}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-1-beige-1.jpg,wordpress-migration/2023/01/Roshina-1-beige-1.jpg,/media/wordpress-migration/2023/01/Roshina-1-beige-1.jpg,Roshina-1-beige-1.jpg,2023/01,10908,category_image|page_embedded_media_url|product_featured_image|variation_image,26,8,"[{""type"": ""category_image"", ""wcCategoryId"": 349, ""name"": ""Roshina 1 web"", ""slug"": ""roshina-1-web""}, {""type"": ""product_featured_image"", ""wcProductId"": 14226, ""sku"": ""12533"", ""productName"": ""Roshina 1 Beige event"", ""position"": 0}, {""type"": ""variation_image"", ""wcProductId"": 14226, ""parentSku"": ""12533"", ""wcVariantId"": 14228, ""sku"": ""12533"", ""attributes"": [{""id"": 8, ""name"": ""Select box set"", ""slug"": ""pa_select-box-set"", ""option"": ""Full set""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-1-beige-2.jpg,wordpress-migration/2023/01/Roshina-1-beige-2.jpg,/media/wordpress-migration/2023/01/Roshina-1-beige-2.jpg,Roshina-1-beige-2.jpg,2023/01,10910,product_gallery_image,1,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 11948, ""sku"": ""112233"", ""productName"": ""Roshina 1 Beige"", ""position"": 1}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-1-beige-3.jpg,wordpress-migration/2023/01/Roshina-1-beige-3.jpg,/media/wordpress-migration/2023/01/Roshina-1-beige-3.jpg,Roshina-1-beige-3.jpg,2023/01,10912,product_gallery_image,1,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 11948, ""sku"": ""112233"", ""productName"": ""Roshina 1 Beige"", ""position"": 4}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-1-beige-4.jpg,wordpress-migration/2023/01/Roshina-1-beige-4.jpg,/media/wordpress-migration/2023/01/Roshina-1-beige-4.jpg,Roshina-1-beige-4.jpg,2023/01,10914,product_gallery_image,1,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 11948, ""sku"": ""112233"", ""productName"": ""Roshina 1 Beige"", ""position"": 3}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-1-beige-5.jpg,wordpress-migration/2023/01/Roshina-1-beige-5.jpg,/media/wordpress-migration/2023/01/Roshina-1-beige-5.jpg,Roshina-1-beige-5.jpg,2023/01,10916,product_gallery_image,1,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 11948, ""sku"": ""112233"", ""productName"": ""Roshina 1 Beige"", ""position"": 2}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-1-black-1.jpg,wordpress-migration/2023/01/Roshina-1-black-1.jpg,/media/wordpress-migration/2023/01/Roshina-1-black-1.jpg,Roshina-1-black-1.jpg,2023/01,10918,page_embedded_media_url|product_featured_image|variation_image,25,8,"[{""type"": ""product_featured_image"", ""wcProductId"": 14218, ""sku"": ""12532"", ""productName"": ""Roshina 1 Black event"", ""position"": 0}, {""type"": ""variation_image"", ""wcProductId"": 14218, ""parentSku"": ""12532"", ""wcVariantId"": 14220, ""sku"": ""12532"", ""attributes"": [{""id"": 8, ""name"": ""Select box set"", ""slug"": ""pa_select-box-set"", ""option"": ""Full set""}]}, {""type"": ""variation_image"", ""wcProductId"": 14218, ""parentSku"": ""12532"", ""wcVariantId"": 14219, ""sku"": ""12532"", ""attributes"": [{""id"": 8, ""name"": ""Select box set"", ""slug"": ""pa_select-box-set"", ""option"": ""Basic set""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-1-black-2.jpg,wordpress-migration/2023/01/Roshina-1-black-2.jpg,/media/wordpress-migration/2023/01/Roshina-1-black-2.jpg,Roshina-1-black-2.jpg,2023/01,10920,product_gallery_image,1,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 12610, ""sku"": ""12610"", ""productName"": ""Roshina 1 Black"", ""position"": 1}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-1-black-3.jpg,wordpress-migration/2023/01/Roshina-1-black-3.jpg,/media/wordpress-migration/2023/01/Roshina-1-black-3.jpg,Roshina-1-black-3.jpg,2023/01,10922,product_gallery_image,1,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 12610, ""sku"": ""12610"", ""productName"": ""Roshina 1 Black"", ""position"": 4}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-1-black-4.jpg,wordpress-migration/2023/01/Roshina-1-black-4.jpg,/media/wordpress-migration/2023/01/Roshina-1-black-4.jpg,Roshina-1-black-4.jpg,2023/01,10924,product_gallery_image,1,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 12610, ""sku"": ""12610"", ""productName"": ""Roshina 1 Black"", ""position"": 3}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-1-black-5.jpg,wordpress-migration/2023/01/Roshina-1-black-5.jpg,/media/wordpress-migration/2023/01/Roshina-1-black-5.jpg,Roshina-1-black-5.jpg,2023/01,10926,product_gallery_image,1,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 12610, ""sku"": ""12610"", ""productName"": ""Roshina 1 Black"", ""position"": 2}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-1-Details.jpg,wordpress-migration/2023/01/Roshina-1-Details.jpg,/media/wordpress-migration/2023/01/Roshina-1-Details.jpg,Roshina-1-Details.jpg,2023/01,10928,product_gallery_image,3,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 12610, ""sku"": ""12610"", ""productName"": ""Roshina 1 Black"", ""position"": 5}, {""type"": ""product_gallery_image"", ""wcProductId"": 12040, ""sku"": ""112239"", ""productName"": ""Roshina 1 Petrol"", ""position"": 5}, {""type"": ""product_gallery_image"", ""wcProductId"": 11948, ""sku"": ""112233"", ""productName"": ""Roshina 1 Beige"", ""position"": 5}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-1-petrol-1.jpg,wordpress-migration/2023/01/Roshina-1-petrol-1.jpg,/media/wordpress-migration/2023/01/Roshina-1-petrol-1.jpg,Roshina-1-petrol-1.jpg,2023/01,10940,page_embedded_media_url|product_featured_image|variation_image,25,8,"[{""type"": ""product_featured_image"", ""wcProductId"": 14210, ""sku"": ""112242"", ""productName"": ""Roshina 1 Petrol event"", ""position"": 0}, {""type"": ""variation_image"", ""wcProductId"": 14210, ""parentSku"": ""112242"", ""wcVariantId"": 14212, ""sku"": ""112242"", ""attributes"": [{""id"": 8, ""name"": ""Select box set"", ""slug"": ""pa_select-box-set"", ""option"": ""Full set""}]}, {""type"": ""variation_image"", ""wcProductId"": 14210, ""parentSku"": ""112242"", ""wcVariantId"": 14211, ""sku"": ""112242"", ""attributes"": [{""id"": 8, ""name"": ""Select box set"", ""slug"": ""pa_select-box-set"", ""option"": ""Basic set""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-1-petrol-2.jpg,wordpress-migration/2023/01/Roshina-1-petrol-2.jpg,/media/wordpress-migration/2023/01/Roshina-1-petrol-2.jpg,Roshina-1-petrol-2.jpg,2023/01,10942,product_gallery_image,1,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 12040, ""sku"": ""112239"", ""productName"": ""Roshina 1 Petrol"", ""position"": 4}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-1-petrol-3.jpg,wordpress-migration/2023/01/Roshina-1-petrol-3.jpg,/media/wordpress-migration/2023/01/Roshina-1-petrol-3.jpg,Roshina-1-petrol-3.jpg,2023/01,10944,product_gallery_image,1,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 12040, ""sku"": ""112239"", ""productName"": ""Roshina 1 Petrol"", ""position"": 3}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-1-petrol-4.jpg,wordpress-migration/2023/01/Roshina-1-petrol-4.jpg,/media/wordpress-migration/2023/01/Roshina-1-petrol-4.jpg,Roshina-1-petrol-4.jpg,2023/01,10946,product_gallery_image,1,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 12040, ""sku"": ""112239"", ""productName"": ""Roshina 1 Petrol"", ""position"": 2}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-1-petrol-5.jpg,wordpress-migration/2023/01/Roshina-1-petrol-5.jpg,/media/wordpress-migration/2023/01/Roshina-1-petrol-5.jpg,Roshina-1-petrol-5.jpg,2023/01,10948,product_gallery_image,1,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 12040, ""sku"": ""112239"", ""productName"": ""Roshina 1 Petrol"", ""position"": 1}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-2-cementgreen-1.jpg,wordpress-migration/2023/01/Roshina-2-cementgreen-1.jpg,/media/wordpress-migration/2023/01/Roshina-2-cementgreen-1.jpg,Roshina-2-cementgreen-1.jpg,2023/01,10976,page_embedded_media_url|product_featured_image|variation_image,25,8,"[{""type"": ""product_featured_image"", ""wcProductId"": 14505, ""sku"": ""112275"", ""productName"": ""Roshina 2 Cement green event"", ""position"": 0}, {""type"": ""variation_image"", ""wcProductId"": 14505, ""parentSku"": ""112275"", ""wcVariantId"": 14507, ""sku"": ""112275"", ""attributes"": [{""id"": 8, ""name"": ""Select box set"", ""slug"": ""pa_select-box-set"", ""option"": ""Full set""}]}, {""type"": ""variation_image"", ""wcProductId"": 14505, ""parentSku"": ""112275"", ""wcVariantId"": 14506, ""sku"": ""112275"", ""attributes"": [{""id"": 8, ""name"": ""Select box set"", ""slug"": ""pa_select-box-set"", ""option"": ""Basic set""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-2-cementgreen-2.jpg,wordpress-migration/2023/01/Roshina-2-cementgreen-2.jpg,/media/wordpress-migration/2023/01/Roshina-2-cementgreen-2.jpg,Roshina-2-cementgreen-2.jpg,2023/01,10978,product_gallery_image,3,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 14505, ""sku"": ""112275"", ""productName"": ""Roshina 2 Cement green event"", ""position"": 3}, {""type"": ""product_gallery_image"", ""wcProductId"": 12165, ""sku"": ""112261"", ""productName"": ""Roshina 2 Cement Green store"", ""position"": 5}, {""type"": ""product_gallery_image"", ""wcProductId"": 12157, ""sku"": ""112255"", ""productName"": ""Roshina 2 Cement green"", ""position"": 3}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-2-cementgreen-3.jpg,wordpress-migration/2023/01/Roshina-2-cementgreen-3.jpg,/media/wordpress-migration/2023/01/Roshina-2-cementgreen-3.jpg,Roshina-2-cementgreen-3.jpg,2023/01,10980,product_gallery_image,3,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 14505, ""sku"": ""112275"", ""productName"": ""Roshina 2 Cement green event"", ""position"": 2}, {""type"": ""product_gallery_image"", ""wcProductId"": 12165, ""sku"": ""112261"", ""productName"": ""Roshina 2 Cement Green store"", ""position"": 4}, {""type"": ""product_gallery_image"", ""wcProductId"": 12157, ""sku"": ""112255"", ""productName"": ""Roshina 2 Cement green"", ""position"": 2}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-2-cementgreen-4.jpeg,wordpress-migration/2023/01/Roshina-2-cementgreen-4.jpeg,/media/wordpress-migration/2023/01/Roshina-2-cementgreen-4.jpeg,Roshina-2-cementgreen-4.jpeg,2023/01,11153,product_gallery_image,3,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 14505, ""sku"": ""112275"", ""productName"": ""Roshina 2 Cement green event"", ""position"": 1}, {""type"": ""product_gallery_image"", ""wcProductId"": 12165, ""sku"": ""112261"", ""productName"": ""Roshina 2 Cement Green store"", ""position"": 1}, {""type"": ""product_gallery_image"", ""wcProductId"": 12157, ""sku"": ""112255"", ""productName"": ""Roshina 2 Cement green"", ""position"": 1}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-2-cementgreen-4.jpg,wordpress-migration/2023/01/Roshina-2-cementgreen-4.jpg,/media/wordpress-migration/2023/01/Roshina-2-cementgreen-4.jpg,Roshina-2-cementgreen-4.jpg,2023/01,10982,product_gallery_image,1,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 12165, ""sku"": ""112261"", ""productName"": ""Roshina 2 Cement Green store"", ""position"": 3}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-2-cementgreen-5.jpg,wordpress-migration/2023/01/Roshina-2-cementgreen-5.jpg,/media/wordpress-migration/2023/01/Roshina-2-cementgreen-5.jpg,Roshina-2-cementgreen-5.jpg,2023/01,10984,product_gallery_image,3,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 14505, ""sku"": ""112275"", ""productName"": ""Roshina 2 Cement green event"", ""position"": 4}, {""type"": ""product_gallery_image"", ""wcProductId"": 12165, ""sku"": ""112261"", ""productName"": ""Roshina 2 Cement Green store"", ""position"": 2}, {""type"": ""product_gallery_image"", ""wcProductId"": 12157, ""sku"": ""112255"", ""productName"": ""Roshina 2 Cement green"", ""position"": 4}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-2-drakgreen-1.jpg,wordpress-migration/2023/01/Roshina-2-drakgreen-1.jpg,/media/wordpress-migration/2023/01/Roshina-2-drakgreen-1.jpg,Roshina-2-drakgreen-1.jpg,2023/01,10986,page_embedded_media_url|product_featured_image|variation_image,25,8,"[{""type"": ""product_featured_image"", ""wcProductId"": 14511, ""sku"": ""112276"", ""productName"": ""Roshina 2 Dark Green event"", ""position"": 0}, {""type"": ""variation_image"", ""wcProductId"": 14511, ""parentSku"": ""112276"", ""wcVariantId"": 14513, ""sku"": ""112276"", ""attributes"": [{""id"": 8, ""name"": ""Select box set"", ""slug"": ""pa_select-box-set"", ""option"": ""Full set""}]}, {""type"": ""variation_image"", ""wcProductId"": 14511, ""parentSku"": ""112276"", ""wcVariantId"": 14512, ""sku"": ""112276"", ""attributes"": [{""id"": 8, ""name"": ""Select box set"", ""slug"": ""pa_select-box-set"", ""option"": ""Basic set""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-2-drakgreen-2.jpg,wordpress-migration/2023/01/Roshina-2-drakgreen-2.jpg,/media/wordpress-migration/2023/01/Roshina-2-drakgreen-2.jpg,Roshina-2-drakgreen-2.jpg,2023/01,10988,product_gallery_image,3,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 14511, ""sku"": ""112276"", ""productName"": ""Roshina 2 Dark Green event"", ""position"": 3}, {""type"": ""product_gallery_image"", ""wcProductId"": 12181, ""sku"": ""112257"", ""productName"": ""Roshina 2 Dark Green Store"", ""position"": 4}, {""type"": ""product_gallery_image"", ""wcProductId"": 12173, ""sku"": ""112256"", ""productName"": ""Roshina 2 Dark Green"", ""position"": 3}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-2-drakgreen-3.jpg,wordpress-migration/2023/01/Roshina-2-drakgreen-3.jpg,/media/wordpress-migration/2023/01/Roshina-2-drakgreen-3.jpg,Roshina-2-drakgreen-3.jpg,2023/01,10990,product_gallery_image,3,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 14511, ""sku"": ""112276"", ""productName"": ""Roshina 2 Dark Green event"", ""position"": 2}, {""type"": ""product_gallery_image"", ""wcProductId"": 12181, ""sku"": ""112257"", ""productName"": ""Roshina 2 Dark Green Store"", ""position"": 3}, {""type"": ""product_gallery_image"", ""wcProductId"": 12173, ""sku"": ""112256"", ""productName"": ""Roshina 2 Dark Green"", ""position"": 2}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-2-drakgreen-4.jpg,wordpress-migration/2023/01/Roshina-2-drakgreen-4.jpg,/media/wordpress-migration/2023/01/Roshina-2-drakgreen-4.jpg,Roshina-2-drakgreen-4.jpg,2023/01,10992,product_gallery_image,3,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 14511, ""sku"": ""112276"", ""productName"": ""Roshina 2 Dark Green event"", ""position"": 1}, {""type"": ""product_gallery_image"", ""wcProductId"": 12181, ""sku"": ""112257"", ""productName"": ""Roshina 2 Dark Green Store"", ""position"": 2}, {""type"": ""product_gallery_image"", ""wcProductId"": 12173, ""sku"": ""112256"", ""productName"": ""Roshina 2 Dark Green"", ""position"": 1}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-2-drakgreen-5.jpg,wordpress-migration/2023/01/Roshina-2-drakgreen-5.jpg,/media/wordpress-migration/2023/01/Roshina-2-drakgreen-5.jpg,Roshina-2-drakgreen-5.jpg,2023/01,10994,product_gallery_image,3,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 14511, ""sku"": ""112276"", ""productName"": ""Roshina 2 Dark Green event"", ""position"": 4}, {""type"": ""product_gallery_image"", ""wcProductId"": 12181, ""sku"": ""112257"", ""productName"": ""Roshina 2 Dark Green Store"", ""position"": 1}, {""type"": ""product_gallery_image"", ""wcProductId"": 12173, ""sku"": ""112256"", ""productName"": ""Roshina 2 Dark Green"", ""position"": 4}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-2-offwhite-1.jpg,wordpress-migration/2023/01/Roshina-2-offwhite-1.jpg,/media/wordpress-migration/2023/01/Roshina-2-offwhite-1.jpg,Roshina-2-offwhite-1.jpg,2023/01,10996,page_embedded_media_url|product_featured_image|variation_image,25,8,"[{""type"": ""product_featured_image"", ""wcProductId"": 14521, ""sku"": ""112277"", ""productName"": ""Roshina 2 Off White event"", ""position"": 0}, {""type"": ""variation_image"", ""wcProductId"": 14521, ""parentSku"": ""112277"", ""wcVariantId"": 14523, ""sku"": ""112277"", ""attributes"": [{""id"": 8, ""name"": ""Select box set"", ""slug"": ""pa_select-box-set"", ""option"": ""Full set""}]}, {""type"": ""variation_image"", ""wcProductId"": 14521, ""parentSku"": ""112277"", ""wcVariantId"": 14522, ""sku"": ""112277"", ""attributes"": [{""id"": 8, ""name"": ""Select box set"", ""slug"": ""pa_select-box-set"", ""option"": ""Basic set""}]}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-2-offwhite-2.jpg,wordpress-migration/2023/01/Roshina-2-offwhite-2.jpg,/media/wordpress-migration/2023/01/Roshina-2-offwhite-2.jpg,Roshina-2-offwhite-2.jpg,2023/01,10998,product_gallery_image,2,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 14521, ""sku"": ""112277"", ""productName"": ""Roshina 2 Off White event"", ""position"": 3}, {""type"": ""product_gallery_image"", ""wcProductId"": 12197, ""sku"": ""112259"", ""productName"": ""Roshina 2 Off White"", ""position"": 3}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-2-offwhite-3.jpg,wordpress-migration/2023/01/Roshina-2-offwhite-3.jpg,/media/wordpress-migration/2023/01/Roshina-2-offwhite-3.jpg,Roshina-2-offwhite-3.jpg,2023/01,11000,product_gallery_image,2,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 14521, ""sku"": ""112277"", ""productName"": ""Roshina 2 Off White event"", ""position"": 2}, {""type"": ""product_gallery_image"", ""wcProductId"": 12197, ""sku"": ""112259"", ""productName"": ""Roshina 2 Off White"", ""position"": 2}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-2-white-4.jpg,wordpress-migration/2023/01/Roshina-2-white-4.jpg,/media/wordpress-migration/2023/01/Roshina-2-white-4.jpg,Roshina-2-white-4.jpg,2023/01,11002,product_gallery_image,2,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 14521, ""sku"": ""112277"", ""productName"": ""Roshina 2 Off White event"", ""position"": 1}, {""type"": ""product_gallery_image"", ""wcProductId"": 12197, ""sku"": ""112259"", ""productName"": ""Roshina 2 Off White"", ""position"": 1}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/Roshina-2-white-5.jpg,wordpress-migration/2023/01/Roshina-2-white-5.jpg,/media/wordpress-migration/2023/01/Roshina-2-white-5.jpg,Roshina-2-white-5.jpg,2023/01,11004,product_gallery_image,2,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 14521, ""sku"": ""112277"", ""productName"": ""Roshina 2 Off White event"", ""position"": 4}, {""type"": ""product_gallery_image"", ""wcProductId"": 12197, ""sku"": ""112259"", ""productName"": ""Roshina 2 Off White"", ""position"": 4}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/01/roshina-package.jpeg,wordpress-migration/2023/01/roshina-package.jpeg,/media/wordpress-migration/2023/01/roshina-package.jpeg,roshina-package.jpeg,2023/01,11046,product_gallery_image,31,1,"[{""type"": ""product_gallery_image"", ""wcProductId"": 17552, ""sku"": ""14557"", ""productName"": ""Mini Roshina Beige store"", ""position"": 6}, {""type"": ""product_gallery_image"", ""wcProductId"": 17419, ""sku"": ""12557"", ""productName"": ""Mini Roshina Beige"", ""position"": 5}, {""type"": ""product_gallery_image"", ""wcProductId"": 14521, ""sku"": ""112277"", ""productName"": ""Roshina 2 Off White event"", ""position"": 5}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/02/coffee-tables-1-2.jpg,wordpress-migration/2023/02/coffee-tables-1-2.jpg,/media/wordpress-migration/2023/02/coffee-tables-1-2.jpg,coffee-tables-1-2.jpg,2023/02,,page_embedded_media_url,2,1,"[{""type"": ""page_embedded_media_url"", ""postType"": ""page"", ""wpPostId"": 17135, ""slug"": ""brass-furniture-full"", ""title"": ""Brass Furniture Full""}, {""type"": ""page_embedded_media_url"", ""postType"": ""page"", ""wpPostId"": 7442, ""slug"": ""brass-furniture"", ""title"": ""Brass furniture""}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/02/coffee-tables-1.jpg,wordpress-migration/2023/02/coffee-tables-1.jpg,/media/wordpress-migration/2023/02/coffee-tables-1.jpg,coffee-tables-1.jpg,2023/02,11437,category_image,1,1,"[{""type"": ""category_image"", ""wcCategoryId"": 395, ""name"": ""Coffee Tables Store"", ""slug"": ""coffee-tables-store""}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/05/Beauty-Night-Stand.jpeg,wordpress-migration/2023/05/Beauty-Night-Stand.jpeg,/media/wordpress-migration/2023/05/Beauty-Night-Stand.jpeg,Beauty-Night-Stand.jpeg,2023/05,12496,cms_block_embedded_media_url|product_featured_image,10,9,"[{""type"": ""product_featured_image"", ""wcProductId"": 12246, ""sku"": ""12246"", ""productName"": ""Beauty Night Stand"", ""position"": 0}, {""type"": ""cms_block_embedded_media_url"", ""postType"": ""cms_block"", ""wpPostId"": 88, ""slug"": ""about-brand"", ""title"": ""About brand""}, {""type"": ""cms_block_embedded_media_url"", ""postType"": ""cms_block"", ""wpPostId"": 88, ""slug"": ""about-brand"", ""title"": ""About brand""}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/05/Hairstyle.jpeg,wordpress-migration/2023/05/Hairstyle.jpeg,/media/wordpress-migration/2023/05/Hairstyle.jpeg,Hairstyle.jpeg,2023/05,12500,product_featured_image,1,1,"[{""type"": ""product_featured_image"", ""wcProductId"": 12248, ""sku"": ""12248"", ""productName"": ""Hairstyle"", ""position"": 0}]",download only; do not delete or update references during import approval step
import_file_and_create_or_reuse_media_asset,https://coveinterior.com/wp-content/uploads/2023/05/Mirror.jpeg,wordpress-migration/2023/05/Mirror.jpeg,/media/wordpress-migration/2023/05/Mirror.jpeg,Mirror.jpeg,2023/05,12504,product_featured_image,1,1,"[{""type"": ""product_featured_image"", ""wcProductId"": 12245, ""sku"": ""12245"", ""productName"": ""Mirror"", ""position"": 0}]",download only; do not delete or update references during import approval step
