kind,id,url,key,onDisk,referenceCount,referencedAt,classification,recommendation,reason
"media_asset","175","/media/wordpress-migration/2023/07/Roshina-2-darkveneer-wood-2.jpg","wordpress-migration/2023/07/Roshina-2-darkveneer-wood-2.jpg","true","28","product_variants.image#180065;product_variants.image#210159;product_variants.image#210195;product_variants.image#210198;product_variants.image#240159;product_variants.image#240219;product_variants.image#240225;product_variants.image#240468;product_variants.image#240504;product_variants.image#240507;product_variants.image#270091;product_variants.image#270127;product_variants.image#270130;product_variants.image#300159;product_variants.image#300195;product_variants.image#300198;product_variants.image#330196;product_variants.image#330286;product_variants.image#330295;product_variants.image#330610","retain","retain_no_action","asset_available_or_referenced"
"media_asset","176","/media/wordpress-migration/2023/07/Roshina-2-darkveneer-wood-3.jpg","wordpress-migration/2023/07/Roshina-2-darkveneer-wood-3.jpg","true","1","categories.image#360135","retain","retain_no_action","asset_available_or_referenced"
"media_asset","177","/media/wordpress-migration/2023/07/Roshina-2-darkveneer-wood-4.jpg","wordpress-migration/2023/07/Roshina-2-darkveneer-wood-4.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","178","/media/wordpress-migration/2023/07/Roshina-3-Camel-1.jpg","wordpress-migration/2023/07/Roshina-3-Camel-1.jpg","true","16","product_variants.image#210208;product_variants.image#210209;product_variants.image#240246;product_variants.image#240248;product_variants.image#240517;product_variants.image#240518;product_variants.image#270139;product_variants.image#270140;product_variants.image#300208;product_variants.image#300209;product_variants.image#330328;product_variants.image#330332;product_variants.image#330877;product_variants.image#330880;product_variants.image#331257;product_variants.image#331264","retain","retain_no_action","asset_available_or_referenced"
"media_asset","179","/media/wordpress-migration/2023/07/Roshina-3-Camel-2.jpg","wordpress-migration/2023/07/Roshina-3-Camel-2.jpg","true","19","product_variants.image#180078;product_variants.image#210153;product_variants.image#210210;product_variants.image#240153;product_variants.image#240250;product_variants.image#240462;product_variants.image#240519;product_variants.image#270085;product_variants.image#270142;product_variants.image#300153;product_variants.image#300210;product_variants.image#330184;product_variants.image#330335;product_variants.image#330579;product_variants.image#330884;product_variants.image#330891;product_variants.image#330964;product_variants.image#331271;product_variants.image#331317","retain","retain_no_action","asset_available_or_referenced"
"media_asset","180","/media/wordpress-migration/2023/07/Roshina-3-Camel-3.jpg","wordpress-migration/2023/07/Roshina-3-Camel-3.jpg","true","19","product_variants.image#180079;product_variants.image#210154;product_variants.image#210211;product_variants.image#240154;product_variants.image#240252;product_variants.image#240463;product_variants.image#240520;product_variants.image#270084;product_variants.image#270141;product_variants.image#300154;product_variants.image#300211;product_variants.image#330186;product_variants.image#330339;product_variants.image#330584;product_variants.image#330888;product_variants.image#330896;product_variants.image#330971;product_variants.image#331281;product_variants.image#331324","retain","retain_no_action","asset_available_or_referenced"
"media_asset","181","/media/wordpress-migration/2023/07/Roshina-3-Light-blue-1.jpg","wordpress-migration/2023/07/Roshina-3-Light-blue-1.jpg","true","17","categories.image#360136;product_variants.image#210206;product_variants.image#210207;product_variants.image#240242;product_variants.image#240244;product_variants.image#240515;product_variants.image#240516;product_variants.image#270137;product_variants.image#270138;product_variants.image#300206;product_variants.image#300207;product_variants.image#330320;product_variants.image#330325;product_variants.image#330866;product_variants.image#330871;product_variants.image#331240;product_variants.image#331251","retain","retain_no_action","asset_available_or_referenced"
"media_asset","182","/media/wordpress-migration/2023/07/Roshina-3-Light-blue-2.jpg","wordpress-migration/2023/07/Roshina-3-Light-blue-2.jpg","true","20","product_variants.image#180074;product_variants.image#210155;product_variants.image#210204;product_variants.image#240155;product_variants.image#240237;product_variants.image#240464;product_variants.image#240513;product_variants.image#270087;product_variants.image#270136;product_variants.image#300155;product_variants.image#300204;product_variants.image#330188;product_variants.image#330314;product_variants.image#330590;product_variants.image#330858;product_variants.image#330900;product_variants.image#330978;product_variants.image#331224;product_variants.image#331331;product_variants.image#331339","retain","retain_no_action","asset_available_or_referenced"
"media_asset","183","/media/wordpress-migration/2023/07/Roshina-3-Light-blue-3.jpg","wordpress-migration/2023/07/Roshina-3-Light-blue-3.jpg","true","19","product_variants.image#180076;product_variants.image#210156;product_variants.image#210205;product_variants.image#240156;product_variants.image#240240;product_variants.image#240465;product_variants.image#240514;product_variants.image#270086;product_variants.image#270135;product_variants.image#300156;product_variants.image#300205;product_variants.image#330190;product_variants.image#330316;product_variants.image#330594;product_variants.image#330862;product_variants.image#330902;product_variants.image#330985;product_variants.image#331231;product_variants.image#331340","retain","retain_no_action","asset_available_or_referenced"
"media_asset","184","/media/wordpress-migration/2023/07/Roshina-3-Maroon-1.jpg","wordpress-migration/2023/07/Roshina-3-Maroon-1.jpg","true","18","product_variants.image#210202;product_variants.image#210203;product_variants.image#240234;product_variants.image#240236;product_variants.image#240511;product_variants.image#240512;product_variants.image#270133;product_variants.image#270134;product_variants.image#300202;product_variants.image#300203;product_variants.image#330307;product_variants.image#330311;product_variants.image#330848;product_variants.image#330853;product_variants.image#331209;product_variants.image#331215;product_variants.image#331322;product_variants.image#331333","retain","retain_no_action","asset_available_or_referenced"
"media_asset","185","/media/wordpress-migration/2023/07/Roshina-3-Maroon-2.jpg","wordpress-migration/2023/07/Roshina-3-Maroon-2.jpg","true","19","product_variants.image#180070;product_variants.image#210157;product_variants.image#210200;product_variants.image#240157;product_variants.image#240230;product_variants.image#240466;product_variants.image#240509;product_variants.image#270089;product_variants.image#270132;product_variants.image#300157;product_variants.image#300200;product_variants.image#330193;product_variants.image#330301;product_variants.image#330600;product_variants.image#330838;product_variants.image#330906;product_variants.image#330994;product_variants.image#331200;product_variants.image#331309","retain","retain_no_action","asset_available_or_referenced"
"media_asset","186","/media/wordpress-migration/2023/07/Roshina-3-Maroon-3.jpg","wordpress-migration/2023/07/Roshina-3-Maroon-3.jpg","true","18","product_variants.image#180072;product_variants.image#210158;product_variants.image#210201;product_variants.image#240158;product_variants.image#240232;product_variants.image#240467;product_variants.image#240510;product_variants.image#270088;product_variants.image#270131;product_variants.image#300158;product_variants.image#300201;product_variants.image#330194;product_variants.image#330304;product_variants.image#330605;product_variants.image#330843;product_variants.image#330909;product_variants.image#331002;product_variants.image#331319","retain","retain_no_action","asset_available_or_referenced"
"media_asset","187","/media/wordpress-migration/2023/07/Roshina-3-Maroon-4-1.jpg","wordpress-migration/2023/07/Roshina-3-Maroon-4-1.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","188","/media/wordpress-migration/2023/07/Roshina-3-Maroon-4.jpg","wordpress-migration/2023/07/Roshina-3-Maroon-4.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","189","/media/wordpress-migration/2023/07/Roshina-3-Maroon-5.jpg","wordpress-migration/2023/07/Roshina-3-Maroon-5.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","190","/media/wordpress-migration/2023/07/Roshina-3-camel-4-1.jpg","wordpress-migration/2023/07/Roshina-3-camel-4-1.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","191","/media/wordpress-migration/2023/07/Roshina-3-camel-4.jpg","wordpress-migration/2023/07/Roshina-3-camel-4.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","192","/media/wordpress-migration/2023/07/Roshina-3-camel-5.jpg","wordpress-migration/2023/07/Roshina-3-camel-5.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","193","/media/wordpress-migration/2023/07/Roshina-3-light-blue-4-1.jpg","wordpress-migration/2023/07/Roshina-3-light-blue-4-1.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","194","/media/wordpress-migration/2023/07/Roshina-3-light-blue-4.jpg","wordpress-migration/2023/07/Roshina-3-light-blue-4.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","195","/media/wordpress-migration/2023/07/Roshina-3-light-blue-5.jpg","wordpress-migration/2023/07/Roshina-3-light-blue-5.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","196","/media/wordpress-migration/2023/08/accessories-1.jpg","wordpress-migration/2023/08/accessories-1.jpg","true","1","categories.image#360111","retain","retain_no_action","asset_available_or_referenced"
"media_asset","197","/media/wordpress-migration/2023/08/classic-157-225-4x4-1.jpg","wordpress-migration/2023/08/classic-157-225-4x4-1.jpg","true","36","product_variants.image#210167;product_variants.image#210174;product_variants.image#210181;product_variants.image#210188;product_variants.image#240167;product_variants.image#240176;product_variants.image#240191;product_variants.image#240205;product_variants.image#240476;product_variants.image#240483;product_variants.image#240490;product_variants.image#240497;product_variants.image#270104;product_variants.image#270111;product_variants.image#270118;product_variants.image#270125;product_variants.image#300167;product_variants.image#300174;product_variants.image#300181;product_variants.image#300188","retain","retain_no_action","asset_available_or_referenced"
"media_asset","198","/media/wordpress-migration/2023/08/country-112-4x4-1.jpg","wordpress-migration/2023/08/country-112-4x4-1.jpg","true","36","product_variants.image#210168;product_variants.image#210175;product_variants.image#210182;product_variants.image#210189;product_variants.image#240168;product_variants.image#240178;product_variants.image#240193;product_variants.image#240207;product_variants.image#240477;product_variants.image#240484;product_variants.image#240491;product_variants.image#240498;product_variants.image#270103;product_variants.image#270110;product_variants.image#270117;product_variants.image#270124;product_variants.image#300168;product_variants.image#300175;product_variants.image#300182;product_variants.image#300189","retain","retain_no_action","asset_available_or_referenced"
"media_asset","199","/media/wordpress-migration/2023/08/country-167-4x4-1.jpg","wordpress-migration/2023/08/country-167-4x4-1.jpg","true","36","product_variants.image#210169;product_variants.image#210176;product_variants.image#210183;product_variants.image#210190;product_variants.image#240169;product_variants.image#240181;product_variants.image#240195;product_variants.image#240209;product_variants.image#240478;product_variants.image#240485;product_variants.image#240492;product_variants.image#240499;product_variants.image#270102;product_variants.image#270109;product_variants.image#270116;product_variants.image#270123;product_variants.image#300169;product_variants.image#300176;product_variants.image#300183;product_variants.image#300190","retain","retain_no_action","asset_available_or_referenced"
"media_asset","200","/media/wordpress-migration/2023/08/country-62-4x4-1-scaled.jpg","wordpress-migration/2023/08/country-62-4x4-1-scaled.jpg","false","36","product_variants.image#210170;product_variants.image#210177;product_variants.image#210184;product_variants.image#210191;product_variants.image#240170;product_variants.image#240183;product_variants.image#240197;product_variants.image#240211;product_variants.image#240479;product_variants.image#240486;product_variants.image#240493;product_variants.image#240500;product_variants.image#270101;product_variants.image#270108;product_variants.image#270115;product_variants.image#270122;product_variants.image#300170;product_variants.image#300177;product_variants.image#300184;product_variants.image#300191","blocked_cleanup_risk","do_not_delete_record_until_missing_file_investigated","media_library_record_points_to_missing_filesystem_file"
"media_asset","201","/media/wordpress-migration/2023/08/curve-4x4-1.jpg","wordpress-migration/2023/08/curve-4x4-1.jpg","true","36","product_variants.image#210171;product_variants.image#210178;product_variants.image#210185;product_variants.image#210192;product_variants.image#240171;product_variants.image#240185;product_variants.image#240199;product_variants.image#240213;product_variants.image#240480;product_variants.image#240487;product_variants.image#240494;product_variants.image#240501;product_variants.image#270100;product_variants.image#270107;product_variants.image#270114;product_variants.image#270121;product_variants.image#300171;product_variants.image#300178;product_variants.image#300185;product_variants.image#300192","retain","retain_no_action","asset_available_or_referenced"
"media_asset","202","/media/wordpress-migration/2023/08/de-cove-4x4-1.jpg","wordpress-migration/2023/08/de-cove-4x4-1.jpg","true","36","product_variants.image#210172;product_variants.image#210179;product_variants.image#210186;product_variants.image#210193;product_variants.image#240172;product_variants.image#240187;product_variants.image#240201;product_variants.image#240215;product_variants.image#240481;product_variants.image#240488;product_variants.image#240495;product_variants.image#240502;product_variants.image#270099;product_variants.image#270106;product_variants.image#270113;product_variants.image#270120;product_variants.image#300172;product_variants.image#300179;product_variants.image#300186;product_variants.image#300193","retain","retain_no_action","asset_available_or_referenced"
"media_asset","203","/media/wordpress-migration/2023/08/mini-cove-4x4-1.jpg","wordpress-migration/2023/08/mini-cove-4x4-1.jpg","true","35","product_variants.image#210173;product_variants.image#210180;product_variants.image#210187;product_variants.image#210194;product_variants.image#240174;product_variants.image#240189;product_variants.image#240203;product_variants.image#240217;product_variants.image#240482;product_variants.image#240489;product_variants.image#240496;product_variants.image#240503;product_variants.image#270098;product_variants.image#270105;product_variants.image#270112;product_variants.image#270119;product_variants.image#300173;product_variants.image#300180;product_variants.image#300187;product_variants.image#300194","retain","retain_no_action","asset_available_or_referenced"
"media_asset","204","/media/wordpress-migration/2023/08/tray.jpg","wordpress-migration/2023/08/tray.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","205","/media/wordpress-migration/2023/09/221121-model-2.jpg","wordpress-migration/2023/09/221121-model-2.jpg","false","0","","blocked_cleanup_risk","do_not_delete_record_until_missing_file_investigated","media_library_record_points_to_missing_filesystem_file"
"media_asset","206","/media/wordpress-migration/2023/09/chandeler-1.jpg","wordpress-migration/2023/09/chandeler-1.jpg","false","0","","blocked_cleanup_risk","do_not_delete_record_until_missing_file_investigated","media_library_record_points_to_missing_filesystem_file"
"media_asset","207","/media/wordpress-migration/2023/10/Circle-Off-White.jpg","wordpress-migration/2023/10/Circle-Off-White.jpg","true","1","products.images#390127","retain","retain_no_action","asset_available_or_referenced"
"media_asset","208","/media/wordpress-migration/2023/10/Roshina-boxes.jpg","wordpress-migration/2023/10/Roshina-boxes.jpg","true","1","categories.image#360109","retain","retain_no_action","asset_available_or_referenced"
"media_asset","209","/media/wordpress-migration/2023/10/Secret-Potion-%E2%80%93-N1.jpeg","wordpress-migration/2023/10/Secret-Potion-–-N1.jpeg","false","0","","blocked_cleanup_risk","do_not_delete_record_until_missing_file_investigated","media_library_record_points_to_missing_filesystem_file"
"media_asset","210","/media/wordpress-migration/2023/10/Secret-Potion-%E2%80%93-N3.jpeg","wordpress-migration/2023/10/Secret-Potion-–-N3.jpeg","false","0","","blocked_cleanup_risk","do_not_delete_record_until_missing_file_investigated","media_library_record_points_to_missing_filesystem_file"
"media_asset","211","/media/wordpress-migration/2023/10/Shelf-Unit-Black.jpg","wordpress-migration/2023/10/Shelf-Unit-Black.jpg","true","1","products.images#390130","retain","retain_no_action","asset_available_or_referenced"
"media_asset","212","/media/wordpress-migration/2023/10/Shelf-Unit-Dark-Gray.jpg","wordpress-migration/2023/10/Shelf-Unit-Dark-Gray.jpg","true","2","products.images#390128;products.images#390129","retain","retain_no_action","asset_available_or_referenced"
"media_asset","213","/media/wordpress-migration/2023/10/Trapezoid-Dark-Gray.jpg","wordpress-migration/2023/10/Trapezoid-Dark-Gray.jpg","true","1","products.images#390124","retain","retain_no_action","asset_available_or_referenced"
"media_asset","214","/media/wordpress-migration/2023/10/Trapezoid-Light-Beige.jpg","wordpress-migration/2023/10/Trapezoid-Light-Beige.jpg","true","1","products.images#390126","retain","retain_no_action","asset_available_or_referenced"
"media_asset","215","/media/wordpress-migration/2023/10/Trapezoid-White-and-Gray.jpg","wordpress-migration/2023/10/Trapezoid-White-and-Gray.jpg","true","1","products.images#390125","retain","retain_no_action","asset_available_or_referenced"
"media_asset","216","/media/wordpress-migration/2023/11/God-Names.jpeg","wordpress-migration/2023/11/God-Names.jpeg","true","1","products.images#390134","retain","retain_no_action","asset_available_or_referenced"
"media_asset","217","/media/wordpress-migration/2023/11/dark-paint.jpeg","wordpress-migration/2023/11/dark-paint.jpeg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","218","/media/wordpress-migration/2023/11/light-paint.jpeg","wordpress-migration/2023/11/light-paint.jpeg","true","1","products.images#390136","retain","retain_no_action","asset_available_or_referenced"
"media_asset","219","/media/wordpress-migration/2023/11/mirror.jpeg","wordpress-migration/2023/11/mirror.jpeg","true","1","products.images#390135","retain","retain_no_action","asset_available_or_referenced"
"media_asset","220","/media/wordpress-migration/2023/11/paint-1.png","wordpress-migration/2023/11/paint-1.png","true","1","products.images#390138","retain","retain_no_action","asset_available_or_referenced"
"media_asset","221","/media/wordpress-migration/2023/11/paint-2.png","wordpress-migration/2023/11/paint-2.png","true","1","products.images#390139","retain","retain_no_action","asset_available_or_referenced"
"media_asset","222","/media/wordpress-migration/2023/12/DSF6832-Websize-1.jpg","wordpress-migration/2023/12/DSF6832-Websize-1.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","223","/media/wordpress-migration/2023/12/MR1-black-opened.jpg","wordpress-migration/2023/12/MR1-black-opened.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","224","/media/wordpress-migration/2023/12/MR1-gray-opened.jpg","wordpress-migration/2023/12/MR1-gray-opened.jpg","false","0","","blocked_cleanup_risk","do_not_delete_record_until_missing_file_investigated","media_library_record_points_to_missing_filesystem_file"
"media_asset","225","/media/wordpress-migration/2023/12/MR1-gray-opened.webp","wordpress-migration/2023/12/MR1-gray-opened.webp","false","0","","blocked_cleanup_risk","do_not_delete_record_until_missing_file_investigated","media_library_record_points_to_missing_filesystem_file"
"media_asset","226","/media/wordpress-migration/2023/12/MR1-white-opened.jpg-new.jpg","wordpress-migration/2023/12/MR1-white-opened.jpg-new.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","227","/media/wordpress-migration/2023/12/MR2-black-closed.jpg","wordpress-migration/2023/12/MR2-black-closed.jpg","true","102","product_variants.image#180049;product_variants.image#180052;product_variants.image#210034;product_variants.image#210036;product_variants.image#210068;product_variants.image#210070;product_variants.image#210131;product_variants.image#210133;product_variants.image#210139;product_variants.image#210140;product_variants.image#210149;product_variants.image#210151;product_variants.image#240034;product_variants.image#240036;product_variants.image#240068;product_variants.image#240070;product_variants.image#240131;product_variants.image#240133;product_variants.image#240139;product_variants.image#240140","retain","retain_no_action","asset_available_or_referenced"
"media_asset","228","/media/wordpress-migration/2023/12/MR2-gray-closed.jpg","wordpress-migration/2023/12/MR2-gray-closed.jpg","true","170","product_variants.image#180025;product_variants.image#180028;product_variants.image#180056;product_variants.image#180058;product_variants.image#210028;product_variants.image#210030;product_variants.image#210032;product_variants.image#210033;product_variants.image#210072;product_variants.image#210073;product_variants.image#210074;product_variants.image#210076;product_variants.image#210091;product_variants.image#210093;product_variants.image#210135;product_variants.image#210136;product_variants.image#210141;product_variants.image#210142;product_variants.image#210147;product_variants.image#210148","retain","retain_no_action","asset_available_or_referenced"
"media_asset","229","/media/wordpress-migration/2023/12/MR2-white-closed.jpg-new.jpg","wordpress-migration/2023/12/MR2-white-closed.jpg-new.jpg","true","56","product_variants.image#210137;product_variants.image#210138;product_variants.image#210143;product_variants.image#210144;product_variants.image#210145;product_variants.image#210146;product_variants.image#240137;product_variants.image#240138;product_variants.image#240143;product_variants.image#240144;product_variants.image#240145;product_variants.image#240146;product_variants.image#240445;product_variants.image#240447;product_variants.image#240452;product_variants.image#240453;product_variants.image#240454;product_variants.image#240455;product_variants.image#270076;product_variants.image#270077","retain","retain_no_action","asset_available_or_referenced"
"media_asset","230","/media/wordpress-migration/2023/12/MR3-black-closed.jpg","wordpress-migration/2023/12/MR3-black-closed.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","231","/media/wordpress-migration/2023/12/MR3-black-closed.webp","wordpress-migration/2023/12/MR3-black-closed.webp","false","0","","blocked_cleanup_risk","do_not_delete_record_until_missing_file_investigated","media_library_record_points_to_missing_filesystem_file"
"media_asset","232","/media/wordpress-migration/2023/12/MR3-black-opened.jpg","wordpress-migration/2023/12/MR3-black-opened.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","233","/media/wordpress-migration/2023/12/MR3-black-opened.webp","wordpress-migration/2023/12/MR3-black-opened.webp","false","0","","blocked_cleanup_risk","do_not_delete_record_until_missing_file_investigated","media_library_record_points_to_missing_filesystem_file"
"media_asset","234","/media/wordpress-migration/2023/12/MR3-gray-closed.jpg","wordpress-migration/2023/12/MR3-gray-closed.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","235","/media/wordpress-migration/2023/12/MR3-gray-closed.webp","wordpress-migration/2023/12/MR3-gray-closed.webp","false","0","","blocked_cleanup_risk","do_not_delete_record_until_missing_file_investigated","media_library_record_points_to_missing_filesystem_file"
"media_asset","236","/media/wordpress-migration/2023/12/MR3-gray-opened.jpg","wordpress-migration/2023/12/MR3-gray-opened.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","237","/media/wordpress-migration/2023/12/MR3-gray-opened.webp","wordpress-migration/2023/12/MR3-gray-opened.webp","false","0","","blocked_cleanup_risk","do_not_delete_record_until_missing_file_investigated","media_library_record_points_to_missing_filesystem_file"
"media_asset","238","/media/wordpress-migration/2023/12/MR3-white-closed.jpg-new.jpg","wordpress-migration/2023/12/MR3-white-closed.jpg-new.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","239","/media/wordpress-migration/2023/12/MR3-white-opened.jpg-new.jpg","wordpress-migration/2023/12/MR3-white-opened.jpg-new.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","240","/media/wordpress-migration/2023/12/MR4-black.jpg","wordpress-migration/2023/12/MR4-black.jpg","false","0","","blocked_cleanup_risk","do_not_delete_record_until_missing_file_investigated","media_library_record_points_to_missing_filesystem_file"
"media_asset","241","/media/wordpress-migration/2023/12/MR4-gray.jpg","wordpress-migration/2023/12/MR4-gray.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","242","/media/wordpress-migration/2023/12/MR5-black.jpg","wordpress-migration/2023/12/MR5-black.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","243","/media/wordpress-migration/2023/12/MR5-black.webp","wordpress-migration/2023/12/MR5-black.webp","false","0","","blocked_cleanup_risk","do_not_delete_record_until_missing_file_investigated","media_library_record_points_to_missing_filesystem_file"
"media_asset","244","/media/wordpress-migration/2023/12/MR5-gray.jpg","wordpress-migration/2023/12/MR5-gray.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","245","/media/wordpress-migration/2023/12/MR5-white.jpg-new.jpg","wordpress-migration/2023/12/MR5-white.jpg-new.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","246","/media/wordpress-migration/2023/12/MR6-black.jpg","wordpress-migration/2023/12/MR6-black.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","247","/media/wordpress-migration/2023/12/MR6-black.webp","wordpress-migration/2023/12/MR6-black.webp","false","0","","blocked_cleanup_risk","do_not_delete_record_until_missing_file_investigated","media_library_record_points_to_missing_filesystem_file"
"media_asset","248","/media/wordpress-migration/2023/12/MR6-gray.jpg","wordpress-migration/2023/12/MR6-gray.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","249","/media/wordpress-migration/2023/12/MR6-white.jpg","wordpress-migration/2023/12/MR6-white.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","250","/media/wordpress-migration/2023/12/Mini-Roshina-Mubkhar-black-set.jpg","wordpress-migration/2023/12/Mini-Roshina-Mubkhar-black-set.jpg","true","22","product_variants.image#180051;product_variants.image#180054;product_variants.image#210132;product_variants.image#210134;product_variants.image#240132;product_variants.image#240134;product_variants.image#240435;product_variants.image#240439;product_variants.image#270066;product_variants.image#270067;product_variants.image#300132;product_variants.image#300134;product_variants.image#330141;product_variants.image#330146;product_variants.image#330481;product_variants.image#330488;product_variants.image#330795;product_variants.image#330802;product_variants.image#330870;product_variants.image#330875","retain","retain_no_action","asset_available_or_referenced"
"media_asset","251","/media/wordpress-migration/2023/12/oak-table-1.png","wordpress-migration/2023/12/oak-table-1.png","true","1","products.images#390150","retain","retain_no_action","asset_available_or_referenced"
"media_asset","252","/media/wordpress-migration/2023/12/tissue-box-Bronze.jpg","wordpress-migration/2023/12/tissue-box-Bronze.jpg","true","0","","cleanup_candidate_review_only","candidate_for_future_media_library_cleanup_after_manual_approval","wordpress_migration_asset_on_disk_but_not_currently_referenced_by_products_categories_pages_or_variants"
"media_asset","253","/media/wordpress-migration/2023/12/tissue-box-Bronze.webp","wordpress-migration/2023/12/tissue-box-Bronze.webp","true","21","product_variants.image#180043;product_variants.image#210121;product_variants.image#210127;product_variants.image#240121;product_variants.image#240127;product_variants.image#240412;product_variants.image#240424;product_variants.image#270057;product_variants.image#270063;product_variants.image#300121;product_variants.image#300127;product_variants.image#330123;product_variants.image#330132;product_variants.image#330447;product_variants.image#330466;product_variants.image#330761;product_variants.image#330780;product_variants.image#330839;product_variants.image#330855;product_variants.image#331099","retain","retain_no_action","asset_available_or_referenced"
